"";"codmun";"nome";"uf";"string";"lat";"lon"
"2872";3153905;"Raposos";"Minas Gerais";"Raposos, Minas Gerais, Brasil";-19,9672229;-43,8041669
"2873";3154002;"Raul Soares";"Minas Gerais";"Raul Soares, Minas Gerais, Brasil";-20,1022219;-42,4519439
"2874";3154101;"Recreio";"Minas Gerais";"Recreio, Minas Gerais, Brasil";-21,5248204;-42,4689255
"2875";3154150;"Reduto";"Minas Gerais";"Reduto, Minas Gerais, Brasil";-20,2452999;-41,9832999
"2876";3154200;"Resende Costa";"Minas Gerais";"Resende Costa, Minas Gerais, Brasil";-20,9219449;-44,2377769
"2877";3154309;"Resplendor";"Minas Gerais";"Resplendor, Minas Gerais, Brasil";-19,3254412;-41,2554621
"2878";3154408;"Ressaquinha";"Minas Gerais";"Ressaquinha, Minas Gerais, Brasil";-21,0630559;-43,7627779
"2879";3154457;"Riachinho";"Minas Gerais";"Riachinho, Minas Gerais, Brasil";-16,2212447;-45,9997304
"2880";3154507;"Riacho dos Machados";"Minas Gerais";"Riacho dos Machados, Minas Gerais, Brasil";-16,0066669;-43,0491659
"2881";3154606;"Ribeirão das Neves";"Minas Gerais";"Ribeirão das Neves, Minas Gerais, Brasil";-19,77743915;-44,0595913204236
"2882";3154705;"Ribeirão Vermelho";"Minas Gerais";"Ribeirão Vermelho, Minas Gerais, Brasil";-21,1905549;-45,0611109
"2883";3154804;"Rio Acima";"Minas Gerais";"Rio Acima, Minas Gerais, Brasil";-22,1897161;-44,6297553
"2884";3154903;"Rio Casca";"Minas Gerais";"Rio Casca, Minas Gerais, Brasil";-20,2258339;-42,6513889
"2885";3155108;"Rio do Prado";"Minas Gerais";"Rio do Prado, Minas Gerais, Brasil";-16,6083849;-40,5715826
"2886";3155009;"Rio Doce";"Minas Gerais";"Rio Doce, Minas Gerais, Brasil";-20,2447971;-42,8970431
"2887";3155207;"Rio Espera";"Minas Gerais";"Rio Espera, Minas Gerais, Brasil";-20,8571755;-43,4729341
"2888";3155306;"Rio Manso";"Minas Gerais";"Rio Manso, Minas Gerais, Brasil";-20,2652779;-44,3080559
"2889";3155405;"Rio Novo";"Minas Gerais";"Rio Novo, Minas Gerais, Brasil";-21,4753188;-43,1250812
"2890";3155504;"Rio Paranaíba";"Minas Gerais";"Rio Paranaíba, Minas Gerais, Brasil";-19,1978945;-46,2387181
"2891";3155603;"Rio Pardo de Minas";"Minas Gerais";"Rio Pardo de Minas, Minas Gerais, Brasil";-15,6203296;-42,5453926
"2892";3155702;"Rio Piracicaba";"Minas Gerais";"Rio Piracicaba, Minas Gerais, Brasil";-19,9288889;-43,1738889
"2893";3155801;"Rio Pomba";"Minas Gerais";"Rio Pomba, Minas Gerais, Brasil";-21,2749999;-43,1788889
"2894";3155900;"Rio Preto";"Minas Gerais";"Rio Preto, Minas Gerais, Brasil";-22,0894439;-43,8274999
"2895";3156007;"Rio Vermelho";"Minas Gerais";"Rio Vermelho, Minas Gerais, Brasil";-22,5784329;-45,7744359
"2896";3156106;"Ritápolis";"Minas Gerais";"Ritápolis, Minas Gerais, Brasil";-21,0250051;-44,3186565
"2897";3156205;"Rochedo de Minas";"Minas Gerais";"Rochedo de Minas, Minas Gerais, Brasil";-21,6295357;-43,0195124
"2898";3156304;"Rodeiro";"Minas Gerais";"Rodeiro, Minas Gerais, Brasil";-21,2002779;-42,8649999
"2899";3156403;"Romaria";"Minas Gerais";"Romaria, Minas Gerais, Brasil";-18,8823521;-47,5854353
"2900";3156452;"Rosário da Limeira";"Minas Gerais";"Rosário da Limeira, Minas Gerais, Brasil";-20,9785999;-42,5118999
"2901";3156502;"Rubelita";"Minas Gerais";"Rubelita, Minas Gerais, Brasil";-16,4067494;-42,2623614
"2902";3156601;"Rubim";"Minas Gerais";"Rubim, Minas Gerais, Brasil";-16,3719449;-40,5402769
"2903";3156700;"Sabará";"Minas Gerais";"Sabará, Minas Gerais, Brasil";-19,8900371;-43,8107915
"2904";3156809;"Sabinópolis";"Minas Gerais";"Sabinópolis, Minas Gerais, Brasil";-18,6656838;-43,0830438
"2905";3156908;"Sacramento";"Minas Gerais";"Sacramento, Minas Gerais, Brasil";-19,8652853;-47,4402745
"2906";3157005;"Salinas";"Minas Gerais";"Salinas, Minas Gerais, Brasil";-16,1699999;-42,2908329
"2907";3157104;"Salto da Divisa";"Minas Gerais";"Salto da Divisa, Minas Gerais, Brasil";-15,9984235;-39,948798
"2908";3157203;"Santa Bárbara";"Minas Gerais";"Santa Bárbara, Minas Gerais, Brasil";-15,3083229;-43,9484569
"2909";3157252;"Santa Bárbara do Leste";"Minas Gerais";"Santa Bárbara do Leste, Minas Gerais, Brasil";-19,9783339;-42,1405549
"2910";3157278;"Santa Bárbara do Monte Verde";"Minas Gerais";"Santa Bárbara do Monte Verde, Minas Gerais, Brasil";-21,9578145;-43,7024952
"2911";3157302;"Santa Bárbara do Tugúrio";"Minas Gerais";"Santa Bárbara do Tugúrio, Minas Gerais, Brasil";-21,2458329;-43,5594439
"2912";3157336;"Santa Cruz de Minas";"Minas Gerais";"Santa Cruz de Minas, Minas Gerais, Brasil";-21,1205362;-44,2272609
"2913";3157377;"Santa Cruz de Salinas";"Minas Gerais";"Santa Cruz de Salinas, Minas Gerais, Brasil";-16,0972404;-41,7474331
"2914";3157401;"Santa Cruz do Escalvado";"Minas Gerais";"Santa Cruz do Escalvado, Minas Gerais, Brasil";-20,2355744;-42,8142314
"2915";3157500;"Santa Efigênia de Minas";"Minas Gerais";"Santa Efigênia de Minas, Minas Gerais, Brasil";-18,8272229;-42,4388889
"2916";3157609;"Santa Fé de Minas";"Minas Gerais";"Santa Fé de Minas, Minas Gerais, Brasil";-16,6891739;-45,4139827
"2917";3157658;"Santa Helena de Minas";"Minas Gerais";"Santa Helena de Minas, Minas Gerais, Brasil";-16,9375968;-40,6841608
"2918";3157708;"Santa Juliana";"Minas Gerais";"Santa Juliana, Minas Gerais, Brasil";-19,3086109;-47,5249999
"2919";3157807;"Santa Luzia";"Minas Gerais";"Santa Luzia, Minas Gerais, Brasil";-19,7702096;-43,850529
"2920";3157906;"Santa Margarida";"Minas Gerais";"Santa Margarida, Minas Gerais, Brasil";-20,3817695;-42,2522122
"2921";3158003;"Santa Maria de Itabira";"Minas Gerais";"Santa Maria de Itabira, Minas Gerais, Brasil";-19,4483503;-43,1166475
"2922";3158102;"Santa Maria do Salto";"Minas Gerais";"Santa Maria do Salto, Minas Gerais, Brasil";-16,2493552;-40,1484502
"2923";3158201;"Santa Maria do Suaçuí";"Minas Gerais";"Santa Maria do Suaçuí, Minas Gerais, Brasil";-18,1894782;-42,4188444
"2924";3159209;"Santa Rita de Caldas";"Minas Gerais";"Santa Rita de Caldas, Minas Gerais, Brasil";-22,0288889;-46,3369439
"2925";3159407;"Santa Rita de Ibitipoca";"Minas Gerais";"Santa Rita de Ibitipoca, Minas Gerais, Brasil";-21,5624999;-43,9147219
"2926";3159308;"Santa Rita de Jacutinga";"Minas Gerais";"Santa Rita de Jacutinga, Minas Gerais, Brasil";-22,1491659;-44,0944439
"2927";3159357;"Santa Rita de Minas";"Minas Gerais";"Santa Rita de Minas, Minas Gerais, Brasil";-19,8747229;-42,1322229
"2928";3159506;"Santa Rita do Itueto";"Minas Gerais";"Santa Rita do Itueto, Minas Gerais, Brasil";-19,3576721;-41,3801487
"2929";3159605;"Santa Rita do Sapucaí";"Minas Gerais";"Santa Rita do Sapucaí, Minas Gerais, Brasil";-22,2493342;-45,7071421
"2930";3159704;"Santa Rosa da Serra";"Minas Gerais";"Santa Rosa da Serra, Minas Gerais, Brasil";-19,5271985;-45,9659868
"2931";3159803;"Santa Vitória";"Minas Gerais";"Santa Vitória, Minas Gerais, Brasil";-18,8465717;-50,1292822
"2932";3158300;"Santana da Vargem";"Minas Gerais";"Santana da Vargem, Minas Gerais, Brasil";-21,2499999;-45,5063889
"2933";3158409;"Santana de Cataguases";"Minas Gerais";"Santana de Cataguases, Minas Gerais, Brasil";-21,2872219;-42,5569439
"2934";3158508;"Santana de Pirapama";"Minas Gerais";"Santana de Pirapama, Minas Gerais, Brasil";-19,0074999;-44,0408329
"2935";3158607;"Santana do Deserto";"Minas Gerais";"Santana do Deserto, Minas Gerais, Brasil";-21,9499999;-43,1666669
"2936";3158706;"Santana do Garambéu";"Minas Gerais";"Santana do Garambéu, Minas Gerais, Brasil";-21,6013889;-44,1041669
"2937";3158805;"Santana do Jacaré";"Minas Gerais";"Santana do Jacaré, Minas Gerais, Brasil";-20,9023707;-45,1274192
"2938";3158904;"Santana do Manhuaçu";"Minas Gerais";"Santana do Manhuaçu, Minas Gerais, Brasil";-20,1074999;-41,9255559
"2939";3158953;"Santana do Paraíso";"Minas Gerais";"Santana do Paraíso, Minas Gerais, Brasil";-19,3652913;-42,5494832
"2940";3159001;"Santana do Riacho";"Minas Gerais";"Santana do Riacho, Minas Gerais, Brasil";-19,1686109;-43,7144439
"2941";3159100;"Santana dos Montes";"Minas Gerais";"Santana dos Montes, Minas Gerais, Brasil";-20,7880549;-43,6913889
"2942";3159902;"Santo Antônio do Amparo";"Minas Gerais";"Santo Antônio do Amparo, Minas Gerais, Brasil";-20,9463889;-44,9186109
"2943";3160009;"Santo Antônio do Aventureiro";"Minas Gerais";"Santo Antônio do Aventureiro, Minas Gerais, Brasil";-21,7579051;-42,8155659
"2944";3160108;"Santo Antônio do Grama";"Minas Gerais";"Santo Antônio do Grama, Minas Gerais, Brasil";-20,3144439;-42,6086109
"2945";3160207;"Santo Antônio do Itambé";"Minas Gerais";"Santo Antônio do Itambé, Minas Gerais, Brasil";-18,4656415;-43,3059929
"2946";3160306;"Santo Antônio do Jacinto";"Minas Gerais";"Santo Antônio do Jacinto, Minas Gerais, Brasil";-16,5336109;-40,1761109
"2947";3160405;"Santo Antônio do Monte";"Minas Gerais";"Santo Antônio do Monte, Minas Gerais, Brasil";-20,0869439;-45,2905549
"2948";3160454;"Santo Antônio do Retiro";"Minas Gerais";"Santo Antônio do Retiro, Minas Gerais, Brasil";-15,3395053;-42,6249793
"2949";3160504;"Santo Antônio do Rio Abaixo";"Minas Gerais";"Santo Antônio do Rio Abaixo, Minas Gerais, Brasil";-19,2281286;-43,2536237
"2950";3160603;"Santo Hipólito";"Minas Gerais";"Santo Hipólito, Minas Gerais, Brasil";-18,2965682;-44,2214291
"2951";3160702;"Santos Dumont";"Minas Gerais";"Santos Dumont, Minas Gerais, Brasil";-21,4566669;-43,5524999
"2952";3160801;"São Bento Abade";"Minas Gerais";"São Bento Abade, Minas Gerais, Brasil";-21,5816075;-45,0759226
"2953";3160900;"São Brás do Suaçuí";"Minas Gerais";"São Brás do Suaçuí, Minas Gerais, Brasil";-20,6249999;-43,9488889
"2954";3160959;"São Domingos das Dores";"Minas Gerais";"São Domingos das Dores, Minas Gerais, Brasil";-19,5268999;-42,0113999
"2955";3161007;"São Domingos do Prata";"Minas Gerais";"São Domingos do Prata, Minas Gerais, Brasil";-19,8671077;-42,9658317
"2956";3161056;"São Félix de Minas";"Minas Gerais";"São Félix de Minas, Minas Gerais, Brasil";-18,5905999;-41,4860999
"2957";3161106;"São Francisco";"Minas Gerais";"São Francisco, Minas Gerais, Brasil";-15,9488889;-44,8644439
"2958";3161205;"São Francisco de Paula";"Minas Gerais";"São Francisco de Paula, Minas Gerais, Brasil";-20,7102779;-44,9852769
"2959";3161304;"São Francisco de Sales";"Minas Gerais";"São Francisco de Sales, Minas Gerais, Brasil";-19,8630559;-49,7738889
"2960";3161403;"São Francisco do Glória";"Minas Gerais";"São Francisco do Glória, Minas Gerais, Brasil";-20,7900689;-42,2679635
"2961";3161502;"São Geraldo";"Minas Gerais";"São Geraldo, Minas Gerais, Brasil";-16,7709999;-44,573913626182
"2962";3161601;"São Geraldo da Piedade";"Minas Gerais";"São Geraldo da Piedade, Minas Gerais, Brasil";-18,844412;-42,2889384
"2963";3161650;"São Geraldo do Baixio";"Minas Gerais";"São Geraldo do Baixio, Minas Gerais, Brasil";-18,9168999;-41,3596999
"2964";3161700;"São Gonçalo do Abaeté";"Minas Gerais";"São Gonçalo do Abaeté, Minas Gerais, Brasil";-18,3114581;-45,6582137595583
"2965";3161809;"São Gonçalo do Pará";"Minas Gerais";"São Gonçalo do Pará, Minas Gerais, Brasil";-19,9827779;-44,8591669
"2966";3161908;"São Gonçalo do Rio Abaixo";"Minas Gerais";"São Gonçalo do Rio Abaixo, Minas Gerais, Brasil";-19,8252041;-43,3621259
"2967";3125507;"São Gonçalo do Rio Preto";"Minas Gerais";"São Gonçalo do Rio Preto, Minas Gerais, Brasil";-18,0044439;-43,3808339
"2968";3162005;"São Gonçalo do Sapucaí";"Minas Gerais";"São Gonçalo do Sapucaí, Minas Gerais, Brasil";-21,8921883;-45,5939801
"2969";3162104;"São Gotardo";"Minas Gerais";"São Gotardo, Minas Gerais, Brasil";-19,3168843;-46,0476595
"2970";3162203;"São João Batista do Glória";"Minas Gerais";"São João Batista do Glória, Minas Gerais, Brasil";-20,6413911;-46,5052865
"2971";3162252;"São João da Lagoa";"Minas Gerais";"São João da Lagoa, Minas Gerais, Brasil";-16,8515019;-44,3460614
"2972";3162302;"São João da Mata";"Minas Gerais";"São João da Mata, Minas Gerais, Brasil";-21,9302779;-45,9288889
"2973";3162401;"São João da Ponte";"Minas Gerais";"São João da Ponte, Minas Gerais, Brasil";-15,9283298;-44,0078034
"2974";3162450;"São João das Missões";"Minas Gerais";"São João das Missões, Minas Gerais, Brasil";-14,8816999;-44,0824999
"2975";3162500;"São João del Rei";"Minas Gerais";"São João del Rei, Minas Gerais, Brasil";-21,1335754;-44,2588085
"2976";3162559;"São João do Manhuaçu";"Minas Gerais";"São João do Manhuaçu, Minas Gerais, Brasil";-20,3938554;-42,1499704
"2977";3162575;"São João do Manteninha";"Minas Gerais";"São João do Manteninha, Minas Gerais, Brasil";-18,7231088;-41,1609452
"2978";3162609;"São João do Oriente";"Minas Gerais";"São João do Oriente, Minas Gerais, Brasil";-19,3408899;-42,1550288
"2979";3162658;"São João do Pacuí";"Minas Gerais";"São João do Pacuí, Minas Gerais, Brasil";-16,537448;-44,5309374
"2980";3162708;"São João do Paraíso";"Minas Gerais";"São João do Paraíso, Minas Gerais, Brasil";-15,3195427;-42,0217474
"2981";3162807;"São João Evangelista";"Minas Gerais";"São João Evangelista, Minas Gerais, Brasil";-18,5479438;-42,7646991
"2982";3162906;"São João Nepomuceno";"Minas Gerais";"São João Nepomuceno, Minas Gerais, Brasil";-21,5359157;-43,0151427
"2983";3162922;"São Joaquim de Bicas";"Minas Gerais";"São Joaquim de Bicas, Minas Gerais, Brasil";-20,0489051;-44,273169
"2984";3162948;"São José da Barra";"Minas Gerais";"São José da Barra, Minas Gerais, Brasil";-20,7183556;-46,3116274
"2985";3162955;"São José da Lapa";"Minas Gerais";"São José da Lapa, Minas Gerais, Brasil";-19,6988547;-43,9583193
"2986";3163003;"São José da Safira";"Minas Gerais";"São José da Safira, Minas Gerais, Brasil";-18,3241669;-42,1433329
"2987";3163102;"São José da Varginha";"Minas Gerais";"São José da Varginha, Minas Gerais, Brasil";-19,7087285;-44,5577811
"2988";3163201;"São José do Alegre";"Minas Gerais";"São José do Alegre, Minas Gerais, Brasil";-22,328889;-45,5261108
"2989";3163300;"São José do Divino";"Minas Gerais";"São José do Divino, Minas Gerais, Brasil";-18,4794494;-41,3839536
"2990";3163409;"São José do Goiabal";"Minas Gerais";"São José do Goiabal, Minas Gerais, Brasil";-19,9250979;-42,7083161
"2991";3163508;"São José do Jacuri";"Minas Gerais";"São José do Jacuri, Minas Gerais, Brasil";-18,277309;-42,6714371
"2992";3163607;"São José do Mantimento";"Minas Gerais";"São José do Mantimento, Minas Gerais, Brasil";-20,0039579;-41,745806
"2993";3163706;"São Lourenço";"Minas Gerais";"São Lourenço, Minas Gerais, Brasil";-22,1163889;-45,0541669
"2994";3163805;"São Miguel do Anta";"Minas Gerais";"São Miguel do Anta, Minas Gerais, Brasil";-20,7072219;-42,7188889
"2995";3163904;"São Pedro da União";"Minas Gerais";"São Pedro da União, Minas Gerais, Brasil";-21,1266669;-46,6152779
"2996";3164100;"São Pedro do Suaçuí";"Minas Gerais";"São Pedro do Suaçuí, Minas Gerais, Brasil";-18,3655559;-42,6027779
"2997";3164001;"São Pedro dos Ferros";"Minas Gerais";"São Pedro dos Ferros, Minas Gerais, Brasil";-20,07361765;-42,5769764
"2998";3164209;"São Romão";"Minas Gerais";"São Romão, Minas Gerais, Brasil";-16,3687715;-45,0678596
"2999";3164308;"São Roque de Minas";"Minas Gerais";"São Roque de Minas, Minas Gerais, Brasil";-20,2452769;-46,3658329
"3000";3164407;"São Sebastião da Bela Vista";"Minas Gerais";"São Sebastião da Bela Vista, Minas Gerais, Brasil";-22,1591669;-45,7541669
"3001";3164431;"São Sebastião da Vargem Alegre";"Minas Gerais";"São Sebastião da Vargem Alegre, Minas Gerais, Brasil";-21,0716127;-42,6371377
"3002";3164472;"São Sebastião do Anta";"Minas Gerais";"São Sebastião do Anta, Minas Gerais, Brasil";-19,4972591;-41,9834279
"3003";3164506;"São Sebastião do Maranhão";"Minas Gerais";"São Sebastião do Maranhão, Minas Gerais, Brasil";-18,0836109;-42,5713889
"3004";3164605;"São Sebastião do Oeste";"Minas Gerais";"São Sebastião do Oeste, Minas Gerais, Brasil";-20,2747229;-45,0036109
"3005";3164704;"São Sebastião do Paraíso";"Minas Gerais";"São Sebastião do Paraíso, Minas Gerais, Brasil";-20,9169449;-46,9913889
"3006";3164803;"São Sebastião do Rio Preto";"Minas Gerais";"São Sebastião do Rio Preto, Minas Gerais, Brasil";-19,2923413;-43,1758534
"3007";3164902;"São Sebastião do Rio Verde";"Minas Gerais";"São Sebastião do Rio Verde, Minas Gerais, Brasil";-22,217475;-44,9783311
"3008";3165206;"São Thomé das Letras";"Minas Gerais";"São Thomé das Letras, Minas Gerais, Brasil";-21,7224999;-44,9855549
"3009";3165008;"São Tiago";"Minas Gerais";"São Tiago, Minas Gerais, Brasil";-20,9130559;-44,5091669
"3010";3165107;"São Tomás de Aquino";"Minas Gerais";"São Tomás de Aquino, Minas Gerais, Brasil";-20,7844439;-47,0980549
"3011";3165305;"São Vicente de Minas";"Minas Gerais";"São Vicente de Minas, Minas Gerais, Brasil";-21,7033329;-44,4438889
"3012";3165404;"Sapucaí-Mirim";"Minas Gerais";"Sapucaí-Mirim, Minas Gerais, Brasil";-22,7480011;-45,742765
"3013";3165503;"Sardoá";"Minas Gerais";"Sardoá, Minas Gerais, Brasil";-18,7815722;-42,3659392
"3014";3165537;"Sarzedo";"Minas Gerais";"Sarzedo, Minas Gerais, Brasil";-20,0352999;-44,1452999
"3015";3165560;"Sem-Peixe";"Minas Gerais";"Sem-Peixe, Minas Gerais, Brasil";-20,1015406;-42,84083
"3016";3165578;"Senador Amaral";"Minas Gerais";"Senador Amaral, Minas Gerais, Brasil";-22,5874999;-46,1766669
"3017";3165602;"Senador Cortes";"Minas Gerais";"Senador Cortes, Minas Gerais, Brasil";-21,8013452;-42,9451539
"3018";3165701;"Senador Firmino";"Minas Gerais";"Senador Firmino, Minas Gerais, Brasil";-20,9169702;-43,1001235
"3019";3165800;"Senador José Bento";"Minas Gerais";"Senador José Bento, Minas Gerais, Brasil";-22,1641984;-46,1785854
"3020";3165909;"Senador Modestino Gonçalves";"Minas Gerais";"Senador Modestino Gonçalves, Minas Gerais, Brasil";-17,9496601;-43,2257677
"3021";3166006;"Senhora de Oliveira";"Minas Gerais";"Senhora de Oliveira, Minas Gerais, Brasil";-20,7938889;-43,3441659
"3022";3166105;"Senhora do Porto";"Minas Gerais";"Senhora do Porto, Minas Gerais, Brasil";-18,8919439;-43,0836109
"3023";3166204;"Senhora dos Remédios";"Minas Gerais";"Senhora dos Remédios, Minas Gerais, Brasil";-21,0280559;-43,5827779
"3024";3166303;"Sericita";"Minas Gerais";"Sericita, Minas Gerais, Brasil";-20,4738306;-42,4821682
"3025";3166402;"Seritinga";"Minas Gerais";"Seritinga, Minas Gerais, Brasil";-21,9096948;-44,521606
"3026";3166501;"Serra Azul de Minas";"Minas Gerais";"Serra Azul de Minas, Minas Gerais, Brasil";-18,3622219;-43,1699999
"3027";3166600;"Serra da Saudade";"Minas Gerais";"Serra da Saudade, Minas Gerais, Brasil";-20,9605379;-45,4270069
"3028";3166808;"Serra do Salitre";"Minas Gerais";"Serra do Salitre, Minas Gerais, Brasil";-19,1101838;-46,6809857
"3029";3166709;"Serra dos Aimorés";"Minas Gerais";"Serra dos Aimorés, Minas Gerais, Brasil";-17,7851516;-40,2460738
"3030";3166907;"Serrania";"Minas Gerais";"Serrania, Minas Gerais, Brasil";-21,5483329;-46,0397219
"3031";3166956;"Serranópolis de Minas";"Minas Gerais";"Serranópolis de Minas, Minas Gerais, Brasil";-15,8109349;-42,8711819
"3032";3167004;"Serranos";"Minas Gerais";"Serranos, Minas Gerais, Brasil";-21,8902769;-44,5094439
"3033";3167103;"Serro";"Minas Gerais";"Serro, Minas Gerais, Brasil";-18,6044439;-43,3794449
"3034";3167202;"Sete Lagoas";"Minas Gerais";"Sete Lagoas, Minas Gerais, Brasil";-19,4661109;-44,2469439
"3035";3165552;"Setubinha";"Minas Gerais";"Setubinha, Minas Gerais, Brasil";-17,5995138;-42,1616731
"3036";3167301;"Silveirânia";"Minas Gerais";"Silveirânia, Minas Gerais, Brasil";-21,1586109;-43,2155559
"3037";3167400;"Silvianópolis";"Minas Gerais";"Silvianópolis, Minas Gerais, Brasil";-22,0297229;-45,8352769
"3038";3167509;"Simão Pereira";"Minas Gerais";"Simão Pereira, Minas Gerais, Brasil";-21,9636109;-43,3116669
"3039";3167608;"Simonésia";"Minas Gerais";"Simonésia, Minas Gerais, Brasil";-20,1233837;-42,0024293
"3040";3167707;"Sobrália";"Minas Gerais";"Sobrália, Minas Gerais, Brasil";-19,2349999;-42,0966659
"3041";3167806;"Soledade de Minas";"Minas Gerais";"Soledade de Minas, Minas Gerais, Brasil";-22,0602779;-45,0449999
"3042";3167905;"Tabuleiro";"Minas Gerais";"Tabuleiro, Minas Gerais, Brasil";-21,3588889;-43,2472219
"3043";3168002;"Taiobeiras";"Minas Gerais";"Taiobeiras, Minas Gerais, Brasil";-15,8080841;-42,2270206
"3044";3168051;"Taparuba";"Minas Gerais";"Taparuba, Minas Gerais, Brasil";-19,7579486;-41,6163936
"3045";3168101;"Tapira";"Minas Gerais";"Tapira, Minas Gerais, Brasil";-19,9224999;-46,8230559
"3046";3168200;"Tapiraí";"Minas Gerais";"Tapiraí, Minas Gerais, Brasil";-19,8882787;-46,0202738
"3047";3168309;"Taquaraçu de Minas";"Minas Gerais";"Taquaraçu de Minas, Minas Gerais, Brasil";-19,6694449;-43,6877769
"3048";3168408;"Tarumirim";"Minas Gerais";"Tarumirim, Minas Gerais, Brasil";-19,2818606;-42,0070411
"3049";3168507;"Teixeiras";"Minas Gerais";"Teixeiras, Minas Gerais, Brasil";-20,6517874;-42,8563274
"3050";3168606;"Teófilo Otoni";"Minas Gerais";"Teófilo Otoni, Minas Gerais, Brasil";-17,8579266;-41,5081532
"3051";3168705;"Timóteo";"Minas Gerais";"Timóteo, Minas Gerais, Brasil";-19,5771394;-42,6436107
"3052";3168804;"Tiradentes";"Minas Gerais";"Tiradentes, Minas Gerais, Brasil";-21,1104687;-44,1742936
"3053";3168903;"Tiros";"Minas Gerais";"Tiros, Minas Gerais, Brasil";-19,0038889;-45,9636109
