codmun;nome;uf;string
3304110;Porto Real;Rio de Janeiro;Porto Real, Rio de Janeiro, Brasil
3304128;Quatis;Rio de Janeiro;Quatis, Rio de Janeiro, Brasil
3304144;Queimados;Rio de Janeiro;Queimados, Rio de Janeiro, Brasil
3304151;Quissamã;Rio de Janeiro;Quissamã, Rio de Janeiro, Brasil
3304201;Resende;Rio de Janeiro;Resende, Rio de Janeiro, Brasil
3304300;Rio Bonito;Rio de Janeiro;Rio Bonito, Rio de Janeiro, Brasil
3304409;Rio Claro;Rio de Janeiro;Rio Claro, Rio de Janeiro, Brasil
3304508;Rio das Flores;Rio de Janeiro;Rio das Flores, Rio de Janeiro, Brasil
3304524;Rio das Ostras;Rio de Janeiro;Rio das Ostras, Rio de Janeiro, Brasil
3304557;Rio de Janeiro;Rio de Janeiro;Rio de Janeiro, Rio de Janeiro, Brasil
3304607;Santa Maria Madalena;Rio de Janeiro;Santa Maria Madalena, Rio de Janeiro, Brasil
3304706;Santo Antônio de Pádua;Rio de Janeiro;Santo Antônio de Pádua, Rio de Janeiro, Brasil
3304805;São Fidélis;Rio de Janeiro;São Fidélis, Rio de Janeiro, Brasil
3304755;São Francisco de Itabapoana;Rio de Janeiro;São Francisco de Itabapoana, Rio de Janeiro, Brasil
3304904;São Gonçalo;Rio de Janeiro;São Gonçalo, Rio de Janeiro, Brasil
3305000;São João da Barra;Rio de Janeiro;São João da Barra, Rio de Janeiro, Brasil
3305109;São João de Meriti;Rio de Janeiro;São João de Meriti, Rio de Janeiro, Brasil
3305133;São José de Ubá;Rio de Janeiro;São José de Ubá, Rio de Janeiro, Brasil
3305158;São José do Vale do Rio Preto;Rio de Janeiro;São José do Vale do Rio Preto, Rio de Janeiro, Brasil
3305208;São Pedro da Aldeia;Rio de Janeiro;São Pedro da Aldeia, Rio de Janeiro, Brasil
3305307;São Sebastião do Alto;Rio de Janeiro;São Sebastião do Alto, Rio de Janeiro, Brasil
3305406;Sapucaia;Rio de Janeiro;Sapucaia, Rio de Janeiro, Brasil
3305505;Saquarema;Rio de Janeiro;Saquarema, Rio de Janeiro, Brasil
3305554;Seropédica;Rio de Janeiro;Seropédica, Rio de Janeiro, Brasil
3305604;Silva Jardim;Rio de Janeiro;Silva Jardim, Rio de Janeiro, Brasil
3305703;Sumidouro;Rio de Janeiro;Sumidouro, Rio de Janeiro, Brasil
3305752;Tanguá;Rio de Janeiro;Tanguá, Rio de Janeiro, Brasil
3305802;Teresópolis;Rio de Janeiro;Teresópolis, Rio de Janeiro, Brasil
3305901;Trajano de Moraes;Rio de Janeiro;Trajano de Moraes, Rio de Janeiro, Brasil
3306008;Três Rios;Rio de Janeiro;Três Rios, Rio de Janeiro, Brasil
3306107;Valença;Rio de Janeiro;Valença, Rio de Janeiro, Brasil
3306156;Varre-Sai;Rio de Janeiro;Varre-Sai, Rio de Janeiro, Brasil
3306206;Vassouras;Rio de Janeiro;Vassouras, Rio de Janeiro, Brasil
3306305;Volta Redonda;Rio de Janeiro;Volta Redonda, Rio de Janeiro, Brasil
3500105;Adamantina;São Paulo;Adamantina, São Paulo, Brasil
3500204;Adolfo;São Paulo;Adolfo, São Paulo, Brasil
3500303;Aguaí;São Paulo;Aguaí, São Paulo, Brasil
3500402;Águas da Prata;São Paulo;Águas da Prata, São Paulo, Brasil
3500501;Águas de Lindóia;São Paulo;Águas de Lindóia, São Paulo, Brasil
3500550;Águas de Santa Bárbara;São Paulo;Águas de Santa Bárbara, São Paulo, Brasil
3500600;Águas de São Pedro;São Paulo;Águas de São Pedro, São Paulo, Brasil
3500709;Agudos;São Paulo;Agudos, São Paulo, Brasil
3500758;Alambari;São Paulo;Alambari, São Paulo, Brasil
3500808;Alfredo Marcondes;São Paulo;Alfredo Marcondes, São Paulo, Brasil
3500907;Altair;São Paulo;Altair, São Paulo, Brasil
3501004;Altinópolis;São Paulo;Altinópolis, São Paulo, Brasil
3501103;Alto Alegre;São Paulo;Alto Alegre, São Paulo, Brasil
3501152;Alumínio;São Paulo;Alumínio, São Paulo, Brasil
3501202;Álvares Florence;São Paulo;Álvares Florence, São Paulo, Brasil
3501301;Álvares Machado;São Paulo;Álvares Machado, São Paulo, Brasil
3501400;Álvaro de Carvalho;São Paulo;Álvaro de Carvalho, São Paulo, Brasil
3501509;Alvinlândia;São Paulo;Alvinlândia, São Paulo, Brasil
3501608;Americana;São Paulo;Americana, São Paulo, Brasil
3501707;Américo Brasiliense;São Paulo;Américo Brasiliense, São Paulo, Brasil
3501806;Américo de Campos;São Paulo;Américo de Campos, São Paulo, Brasil
3501905;Amparo;São Paulo;Amparo, São Paulo, Brasil
3502002;Analândia;São Paulo;Analândia, São Paulo, Brasil
3502101;Andradina;São Paulo;Andradina, São Paulo, Brasil
3502200;Angatuba;São Paulo;Angatuba, São Paulo, Brasil
3502309;Anhembi;São Paulo;Anhembi, São Paulo, Brasil
3502408;Anhumas;São Paulo;Anhumas, São Paulo, Brasil
3502507;Aparecida;São Paulo;Aparecida, São Paulo, Brasil
3502606;Aparecida d'Oeste;São Paulo;Aparecida d'Oeste, São Paulo, Brasil
3502705;Apiaí;São Paulo;Apiaí, São Paulo, Brasil
3502754;Araçariguama;São Paulo;Araçariguama, São Paulo, Brasil
3502804;Araçatuba;São Paulo;Araçatuba, São Paulo, Brasil
3502903;Araçoiaba da Serra;São Paulo;Araçoiaba da Serra, São Paulo, Brasil
3503000;Aramina;São Paulo;Aramina, São Paulo, Brasil
3503109;Arandu;São Paulo;Arandu, São Paulo, Brasil
3503158;Arapeí;São Paulo;Arapeí, São Paulo, Brasil
3503208;Araraquara;São Paulo;Araraquara, São Paulo, Brasil
3503307;Araras;São Paulo;Araras, São Paulo, Brasil
3503356;Arco-Íris;São Paulo;Arco-Íris, São Paulo, Brasil
3503406;Arealva;São Paulo;Arealva, São Paulo, Brasil
3503505;Areias;São Paulo;Areias, São Paulo, Brasil
3503604;Areiópolis;São Paulo;Areiópolis, São Paulo, Brasil
3503703;Ariranha;São Paulo;Ariranha, São Paulo, Brasil
3503802;Artur Nogueira;São Paulo;Artur Nogueira, São Paulo, Brasil
3503901;Arujá;São Paulo;Arujá, São Paulo, Brasil
3503950;Aspásia;São Paulo;Aspásia, São Paulo, Brasil
3504008;Assis;São Paulo;Assis, São Paulo, Brasil
3504107;Atibaia;São Paulo;Atibaia, São Paulo, Brasil
3504206;Auriflama;São Paulo;Auriflama, São Paulo, Brasil
3504305;Avaí;São Paulo;Avaí, São Paulo, Brasil
3504404;Avanhandava;São Paulo;Avanhandava, São Paulo, Brasil
3504503;Avaré;São Paulo;Avaré, São Paulo, Brasil
3504602;Bady Bassitt;São Paulo;Bady Bassitt, São Paulo, Brasil
3504701;Balbinos;São Paulo;Balbinos, São Paulo, Brasil
3504800;Bálsamo;São Paulo;Bálsamo, São Paulo, Brasil
3504909;Bananal;São Paulo;Bananal, São Paulo, Brasil
3505005;Barão de Antonina;São Paulo;Barão de Antonina, São Paulo, Brasil
3505104;Barbosa;São Paulo;Barbosa, São Paulo, Brasil
3505203;Bariri;São Paulo;Bariri, São Paulo, Brasil
3505302;Barra Bonita;São Paulo;Barra Bonita, São Paulo, Brasil
3505351;Barra do Chapéu;São Paulo;Barra do Chapéu, São Paulo, Brasil
3505401;Barra do Turvo;São Paulo;Barra do Turvo, São Paulo, Brasil
3505500;Barretos;São Paulo;Barretos, São Paulo, Brasil
3505609;Barrinha;São Paulo;Barrinha, São Paulo, Brasil
3505708;Barueri;São Paulo;Barueri, São Paulo, Brasil
3505807;Bastos;São Paulo;Bastos, São Paulo, Brasil
3505906;Batatais;São Paulo;Batatais, São Paulo, Brasil
3506003;Bauru;São Paulo;Bauru, São Paulo, Brasil
3506102;Bebedouro;São Paulo;Bebedouro, São Paulo, Brasil
3506201;Bento de Abreu;São Paulo;Bento de Abreu, São Paulo, Brasil
3506300;Bernardino de Campos;São Paulo;Bernardino de Campos, São Paulo, Brasil
3506359;Bertioga;São Paulo;Bertioga, São Paulo, Brasil
3506409;Bilac;São Paulo;Bilac, São Paulo, Brasil
3506508;Birigui;São Paulo;Birigui, São Paulo, Brasil
3506607;Biritiba-Mirim;São Paulo;Biritiba-Mirim, São Paulo, Brasil
3506706;Boa Esperança do Sul;São Paulo;Boa Esperança do Sul, São Paulo, Brasil
3506805;Bocaina;São Paulo;Bocaina, São Paulo, Brasil
3506904;Bofete;São Paulo;Bofete, São Paulo, Brasil
3507001;Boituva;São Paulo;Boituva, São Paulo, Brasil
3507100;Bom Jesus dos Perdões;São Paulo;Bom Jesus dos Perdões, São Paulo, Brasil
3507159;Bom Sucesso de Itararé;São Paulo;Bom Sucesso de Itararé, São Paulo, Brasil
3507209;Borá;São Paulo;Borá, São Paulo, Brasil
3507308;Boracéia;São Paulo;Boracéia, São Paulo, Brasil
3507407;Borborema;São Paulo;Borborema, São Paulo, Brasil
3507456;Borebi;São Paulo;Borebi, São Paulo, Brasil
3507506;Botucatu;São Paulo;Botucatu, São Paulo, Brasil
3507605;Bragança Paulista;São Paulo;Bragança Paulista, São Paulo, Brasil
3507704;Braúna;São Paulo;Braúna, São Paulo, Brasil
3507753;Brejo Alegre;São Paulo;Brejo Alegre, São Paulo, Brasil
3507803;Brodowski;São Paulo;Brodowski, São Paulo, Brasil
3507902;Brotas;São Paulo;Brotas, São Paulo, Brasil
3508009;Buri;São Paulo;Buri, São Paulo, Brasil
3508108;Buritama;São Paulo;Buritama, São Paulo, Brasil
3508207;Buritizal;São Paulo;Buritizal, São Paulo, Brasil
3508306;Cabrália Paulista;São Paulo;Cabrália Paulista, São Paulo, Brasil
3508405;Cabreúva;São Paulo;Cabreúva, São Paulo, Brasil
3508504;Caçapava;São Paulo;Caçapava, São Paulo, Brasil
3508603;Cachoeira Paulista;São Paulo;Cachoeira Paulista, São Paulo, Brasil
3508702;Caconde;São Paulo;Caconde, São Paulo, Brasil
3508801;Cafelândia;São Paulo;Cafelândia, São Paulo, Brasil
3508900;Caiabu;São Paulo;Caiabu, São Paulo, Brasil
3509007;Caieiras;São Paulo;Caieiras, São Paulo, Brasil
3509106;Caiuá;São Paulo;Caiuá, São Paulo, Brasil
3509205;Cajamar;São Paulo;Cajamar, São Paulo, Brasil
3509254;Cajati;São Paulo;Cajati, São Paulo, Brasil
3509304;Cajobi;São Paulo;Cajobi, São Paulo, Brasil
3509403;Cajuru;São Paulo;Cajuru, São Paulo, Brasil
3509452;Campina do Monte Alegre;São Paulo;Campina do Monte Alegre, São Paulo, Brasil
3509502;Campinas;São Paulo;Campinas, São Paulo, Brasil
3509601;Campo Limpo Paulista;São Paulo;Campo Limpo Paulista, São Paulo, Brasil
3509700;Campos do Jordão;São Paulo;Campos do Jordão, São Paulo, Brasil
3509809;Campos Novos Paulista;São Paulo;Campos Novos Paulista, São Paulo, Brasil
3509908;Cananéia;São Paulo;Cananéia, São Paulo, Brasil
3509957;Canas;São Paulo;Canas, São Paulo, Brasil
3510005;Cândido Mota;São Paulo;Cândido Mota, São Paulo, Brasil
3510104;Cândido Rodrigues;São Paulo;Cândido Rodrigues, São Paulo, Brasil
3510153;Canitar;São Paulo;Canitar, São Paulo, Brasil
3510203;Capão Bonito;São Paulo;Capão Bonito, São Paulo, Brasil
3510302;Capela do Alto;São Paulo;Capela do Alto, São Paulo, Brasil
3510401;Capivari;São Paulo;Capivari, São Paulo, Brasil
3510500;Caraguatatuba;São Paulo;Caraguatatuba, São Paulo, Brasil
3510609;Carapicuíba;São Paulo;Carapicuíba, São Paulo, Brasil
3510708;Cardoso;São Paulo;Cardoso, São Paulo, Brasil
3510807;Casa Branca;São Paulo;Casa Branca, São Paulo, Brasil
3510906;Cássia dos Coqueiros;São Paulo;Cássia dos Coqueiros, São Paulo, Brasil
3511003;Castilho;São Paulo;Castilho, São Paulo, Brasil
3511102;Catanduva;São Paulo;Catanduva, São Paulo, Brasil
3511201;Catiguá;São Paulo;Catiguá, São Paulo, Brasil
3511300;Cedral;São Paulo;Cedral, São Paulo, Brasil
3511409;Cerqueira César;São Paulo;Cerqueira César, São Paulo, Brasil
3511508;Cerquilho;São Paulo;Cerquilho, São Paulo, Brasil
3511607;Cesário Lange;São Paulo;Cesário Lange, São Paulo, Brasil
3511706;Charqueada;São Paulo;Charqueada, São Paulo, Brasil
3557204;Chavantes;São Paulo;Chavantes, São Paulo, Brasil
3511904;Clementina;São Paulo;Clementina, São Paulo, Brasil
3512001;Colina;São Paulo;Colina, São Paulo, Brasil
3512100;Colômbia;São Paulo;Colômbia, São Paulo, Brasil
3512209;Conchal;São Paulo;Conchal, São Paulo, Brasil
3512308;Conchas;São Paulo;Conchas, São Paulo, Brasil
3512407;Cordeirópolis;São Paulo;Cordeirópolis, São Paulo, Brasil
3512506;Coroados;São Paulo;Coroados, São Paulo, Brasil
3512605;Coronel Macedo;São Paulo;Coronel Macedo, São Paulo, Brasil
3512704;Corumbataí;São Paulo;Corumbataí, São Paulo, Brasil
3512803;Cosmópolis;São Paulo;Cosmópolis, São Paulo, Brasil
3512902;Cosmorama;São Paulo;Cosmorama, São Paulo, Brasil
3513009;Cotia;São Paulo;Cotia, São Paulo, Brasil
3513108;Cravinhos;São Paulo;Cravinhos, São Paulo, Brasil
3513207;Cristais Paulista;São Paulo;Cristais Paulista, São Paulo, Brasil
3513306;Cruzália;São Paulo;Cruzália, São Paulo, Brasil
3513405;Cruzeiro;São Paulo;Cruzeiro, São Paulo, Brasil
3513504;Cubatão;São Paulo;Cubatão, São Paulo, Brasil
3513603;Cunha;São Paulo;Cunha, São Paulo, Brasil
3513702;Descalvado;São Paulo;Descalvado, São Paulo, Brasil
3513801;Diadema;São Paulo;Diadema, São Paulo, Brasil
3513850;Dirce Reis;São Paulo;Dirce Reis, São Paulo, Brasil
3513900;Divinolândia;São Paulo;Divinolândia, São Paulo, Brasil
3514007;Dobrada;São Paulo;Dobrada, São Paulo, Brasil
3514106;Dois Córregos;São Paulo;Dois Córregos, São Paulo, Brasil
3514205;Dolcinópolis;São Paulo;Dolcinópolis, São Paulo, Brasil
3514304;Dourado;São Paulo;Dourado, São Paulo, Brasil
3514403;Dracena;São Paulo;Dracena, São Paulo, Brasil
3514502;Duartina;São Paulo;Duartina, São Paulo, Brasil
3514601;Dumont;São Paulo;Dumont, São Paulo, Brasil
3514700;Echaporã;São Paulo;Echaporã, São Paulo, Brasil
3514809;Eldorado;São Paulo;Eldorado, São Paulo, Brasil
3514908;Elias Fausto;São Paulo;Elias Fausto, São Paulo, Brasil
3514924;Elisiário;São Paulo;Elisiário, São Paulo, Brasil
3514957;Embaúba;São Paulo;Embaúba, São Paulo, Brasil
3515004;Embu das Artes;São Paulo;Embu das Artes, São Paulo, Brasil
3515103;Embu-Guaçu;São Paulo;Embu-Guaçu, São Paulo, Brasil
3515129;Emilianópolis;São Paulo;Emilianópolis, São Paulo, Brasil
3515152;Engenheiro Coelho;São Paulo;Engenheiro Coelho, São Paulo, Brasil
3515186;Espírito Santo do Pinhal;São Paulo;Espírito Santo do Pinhal, São Paulo, Brasil
3515194;Espírito Santo do Turvo;São Paulo;Espírito Santo do Turvo, São Paulo, Brasil
3557303;Estiva Gerbi;São Paulo;Estiva Gerbi, São Paulo, Brasil
3515301;Estrela do Norte;São Paulo;Estrela do Norte, São Paulo, Brasil
3515202;Estrela d'Oeste;São Paulo;Estrela d'Oeste, São Paulo, Brasil
3515350;Euclides da Cunha Paulista;São Paulo;Euclides da Cunha Paulista, São Paulo, Brasil
3515400;Fartura;São Paulo;Fartura, São Paulo, Brasil
3515608;Fernando Prestes;São Paulo;Fernando Prestes, São Paulo, Brasil
3515509;Fernandópolis;São Paulo;Fernandópolis, São Paulo, Brasil
3515657;Fernão;São Paulo;Fernão, São Paulo, Brasil
3515707;Ferraz de Vasconcelos;São Paulo;Ferraz de Vasconcelos, São Paulo, Brasil
3515806;Flora Rica;São Paulo;Flora Rica, São Paulo, Brasil
3515905;Floreal;São Paulo;Floreal, São Paulo, Brasil
3516002;Flórida Paulista;São Paulo;Flórida Paulista, São Paulo, Brasil
3516101;Florínia;São Paulo;Florínia, São Paulo, Brasil
3516200;Franca;São Paulo;Franca, São Paulo, Brasil
3516309;Francisco Morato;São Paulo;Francisco Morato, São Paulo, Brasil
3516408;Franco da Rocha;São Paulo;Franco da Rocha, São Paulo, Brasil
3516507;Gabriel Monteiro;São Paulo;Gabriel Monteiro, São Paulo, Brasil
3516606;Gália;São Paulo;Gália, São Paulo, Brasil
3516705;Garça;São Paulo;Garça, São Paulo, Brasil
3516804;Gastão Vidigal;São Paulo;Gastão Vidigal, São Paulo, Brasil
3516853;Gavião Peixoto;São Paulo;Gavião Peixoto, São Paulo, Brasil
3516903;General Salgado;São Paulo;General Salgado, São Paulo, Brasil
3517000;Getulina;São Paulo;Getulina, São Paulo, Brasil
3517109;Glicério;São Paulo;Glicério, São Paulo, Brasil
3517208;Guaiçara;São Paulo;Guaiçara, São Paulo, Brasil
3517307;Guaimbê;São Paulo;Guaimbê, São Paulo, Brasil
3517406;Guaíra;São Paulo;Guaíra, São Paulo, Brasil
3517505;Guapiaçu;São Paulo;Guapiaçu, São Paulo, Brasil
3517604;Guapiara;São Paulo;Guapiara, São Paulo, Brasil
3517703;Guará;São Paulo;Guará, São Paulo, Brasil
3517802;Guaraçaí;São Paulo;Guaraçaí, São Paulo, Brasil
3517901;Guaraci;São Paulo;Guaraci, São Paulo, Brasil
3518008;Guarani d'Oeste;São Paulo;Guarani d'Oeste, São Paulo, Brasil
3518107;Guarantã;São Paulo;Guarantã, São Paulo, Brasil
3518206;Guararapes;São Paulo;Guararapes, São Paulo, Brasil
3518305;Guararema;São Paulo;Guararema, São Paulo, Brasil
3518404;Guaratinguetá;São Paulo;Guaratinguetá, São Paulo, Brasil
3518503;Guareí;São Paulo;Guareí, São Paulo, Brasil
3518602;Guariba;São Paulo;Guariba, São Paulo, Brasil
3518701;Guarujá;São Paulo;Guarujá, São Paulo, Brasil
3518800;Guarulhos;São Paulo;Guarulhos, São Paulo, Brasil
3518859;Guatapará;São Paulo;Guatapará, São Paulo, Brasil
3518909;Guzolândia;São Paulo;Guzolândia, São Paulo, Brasil
3519006;Herculândia;São Paulo;Herculândia, São Paulo, Brasil
3519055;Holambra;São Paulo;Holambra, São Paulo, Brasil
3519071;Hortolândia;São Paulo;Hortolândia, São Paulo, Brasil
3519105;Iacanga;São Paulo;Iacanga, São Paulo, Brasil
3519204;Iacri;São Paulo;Iacri, São Paulo, Brasil
3519253;Iaras;São Paulo;Iaras, São Paulo, Brasil
3519303;Ibaté;São Paulo;Ibaté, São Paulo, Brasil
3519402;Ibirá;São Paulo;Ibirá, São Paulo, Brasil
3519501;Ibirarema;São Paulo;Ibirarema, São Paulo, Brasil
3519600;Ibitinga;São Paulo;Ibitinga, São Paulo, Brasil
3519709;Ibiúna;São Paulo;Ibiúna, São Paulo, Brasil
3519808;Icém;São Paulo;Icém, São Paulo, Brasil
3519907;Iepê;São Paulo;Iepê, São Paulo, Brasil
3520004;Igaraçu do Tietê;São Paulo;Igaraçu do Tietê, São Paulo, Brasil
3520103;Igarapava;São Paulo;Igarapava, São Paulo, Brasil
3520202;Igaratá;São Paulo;Igaratá, São Paulo, Brasil
3520301;Iguape;São Paulo;Iguape, São Paulo, Brasil
3520426;Ilha Comprida;São Paulo;Ilha Comprida, São Paulo, Brasil
3520442;Ilha Solteira;São Paulo;Ilha Solteira, São Paulo, Brasil
3520400;Ilhabela;São Paulo;Ilhabela, São Paulo, Brasil
3520509;Indaiatuba;São Paulo;Indaiatuba, São Paulo, Brasil
3520608;Indiana;São Paulo;Indiana, São Paulo, Brasil
3520707;Indiaporã;São Paulo;Indiaporã, São Paulo, Brasil
3520806;Inúbia Paulista;São Paulo;Inúbia Paulista, São Paulo, Brasil
3520905;Ipaussu;São Paulo;Ipaussu, São Paulo, Brasil
3521002;Iperó;São Paulo;Iperó, São Paulo, Brasil
3521101;Ipeúna;São Paulo;Ipeúna, São Paulo, Brasil
3521150;Ipiguá;São Paulo;Ipiguá, São Paulo, Brasil
3521200;Iporanga;São Paulo;Iporanga, São Paulo, Brasil
3521309;Ipuã;São Paulo;Ipuã, São Paulo, Brasil
3521408;Iracemápolis;São Paulo;Iracemápolis, São Paulo, Brasil
3521507;Irapuã;São Paulo;Irapuã, São Paulo, Brasil
3521606;Irapuru;São Paulo;Irapuru, São Paulo, Brasil
3521705;Itaberá;São Paulo;Itaberá, São Paulo, Brasil
3521804;Itaí;São Paulo;Itaí, São Paulo, Brasil
3521903;Itajobi;São Paulo;Itajobi, São Paulo, Brasil
3522000;Itaju;São Paulo;Itaju, São Paulo, Brasil
3522109;Itanhaém;São Paulo;Itanhaém, São Paulo, Brasil
3522158;Itaóca;São Paulo;Itaóca, São Paulo, Brasil
3522208;Itapecerica da Serra;São Paulo;Itapecerica da Serra, São Paulo, Brasil
3522307;Itapetininga;São Paulo;Itapetininga, São Paulo, Brasil
3522406;Itapeva;São Paulo;Itapeva, São Paulo, Brasil
3522505;Itapevi;São Paulo;Itapevi, São Paulo, Brasil
3522604;Itapira;São Paulo;Itapira, São Paulo, Brasil
3522653;Itapirapuã Paulista;São Paulo;Itapirapuã Paulista, São Paulo, Brasil
3522703;Itápolis;São Paulo;Itápolis, São Paulo, Brasil
3522802;Itaporanga;São Paulo;Itaporanga, São Paulo, Brasil
3522901;Itapuí;São Paulo;Itapuí, São Paulo, Brasil
3523008;Itapura;São Paulo;Itapura, São Paulo, Brasil
3523107;Itaquaquecetuba;São Paulo;Itaquaquecetuba, São Paulo, Brasil
3523206;Itararé;São Paulo;Itararé, São Paulo, Brasil
3523305;Itariri;São Paulo;Itariri, São Paulo, Brasil
3523404;Itatiba;São Paulo;Itatiba, São Paulo, Brasil
3523503;Itatinga;São Paulo;Itatinga, São Paulo, Brasil
3523602;Itirapina;São Paulo;Itirapina, São Paulo, Brasil
3523701;Itirapuã;São Paulo;Itirapuã, São Paulo, Brasil
3523800;Itobi;São Paulo;Itobi, São Paulo, Brasil
3523909;Itu;São Paulo;Itu, São Paulo, Brasil
3524006;Itupeva;São Paulo;Itupeva, São Paulo, Brasil
3524105;Ituverava;São Paulo;Ituverava, São Paulo, Brasil
3524204;Jaborandi;São Paulo;Jaborandi, São Paulo, Brasil
3524303;Jaboticabal;São Paulo;Jaboticabal, São Paulo, Brasil
3524402;Jacareí;São Paulo;Jacareí, São Paulo, Brasil
3524501;Jaci;São Paulo;Jaci, São Paulo, Brasil
3524600;Jacupiranga;São Paulo;Jacupiranga, São Paulo, Brasil
3524709;Jaguariúna;São Paulo;Jaguariúna, São Paulo, Brasil
3524808;Jales;São Paulo;Jales, São Paulo, Brasil
3524907;Jambeiro;São Paulo;Jambeiro, São Paulo, Brasil
